Franziska PEER,SHAUTW0605198701,AUT,10.4,10.0,10.3,10.8,10.9,10.4,10.0,10.3,10.8,10.9,10.5,10.7,10.4,10.7,10.4,10.5,10.7,10.4,10.7,10.4,10.1,10.3,10.6,10.1,10.3,10.1,10.3,10.6,10.1,10.3,10.8,9.6,10.3,10.3,10.7,10.8,9.6,10.3,10.3,10.7
Amy SOWASH,SHUSAW1410198401,USA,10.6,10.1,10.8,9.6,10.3,10.6,10.1,10.8,9.6,10.3,10.6,10.7,10.5,10.2,10.7,10.6,10.7,10.5,10.2,10.7,10.6,10.3,10.4,10.2,10.6,10.6,10.3,10.4,10.2,10.6,10.4,10.3,10.8,9.6,10.5,10.4,10.3,10.8,9.6,10.5
Lessia LESKIV,SHUKRW1710196301,UKR,10.2,9.8,10.2,10.4,9.9,10.2,9.8,10.2,10.4,9.9,10.6,9.5,10.9,10.7,10.3,10.6,9.5,10.9,10.7,10.3,10.7,10.7,10.8,10.9,9.2,10.7,10.7,10.8,10.9,9.2,10.8,10.6,10.7,10.5,9.8,10.8,10.6,10.7,10.5,9.8
Nina BALABAN,SHMKDW0211199501,MKD,10.7,10.3,9.7,9.4,9.2,10.7,10.3,9.7,9.4,9.2,9.6,10.4,10.8,9.4,10.2,9.6,10.4,10.8,9.4,10.2,9.7,10.7,10.0,10.2,10.2,9.7,10.7,10.0,10.2,10.2,10.5,10.1,10.8,9.8,10.3,10.5,10.1,10.8,9.8,10.3
Yelizaveta KOROL,SHKAZW0209199401,KAZ,10.6,10.5,9.8,10.6,10.7,10.6,10.5,9.8,10.6,10.7,10.3,10.5,10.2,10.7,10.5,10.3,10.5,10.2,10.7,10.5,10.9,10.8,10.3,10.7,10.5,10.9,10.8,10.3,10.7,10.5,10.2,10.4,10.8,10.5,10.8,10.2,10.4,10.8,10.5,10.8
Gabriela VOGNAROVA,SHCZEW2502199301,CZE,9.6,10.8,10.2,10.3,10.2,9.6,10.8,10.2,10.3,10.2,10.7,9.9,10.2,10.7,10.1,10.7,9.9,10.2,10.7,10.1,10.4,10.0,10.5,9.9,10.0,10.4,10.0,10.5,9.9,10.0,10.2,9.9,10.1,10.9,10.5,10.2,9.9,10.1,10.9,10.5
Anzela VORONOVA,SHESTW0410196801,EST,10.1,9.7,10.7,10.3,10.2,10.1,9.7,10.7,10.3,10.2,10.6,9.6,10.3,9.8,10.6,10.6,9.6,10.3,9.8,10.6,10.2,10.4,10.2,10.6,10.0,10.2,10.4,10.2,10.6,10.0,10.1,10.4,10.6,10.3,10.8,10.1,10.4,10.6,10.3,10.8
Narantuya CHULUUNBADRAKH,SHMGLW0209198501,MGL,10.4,10.7,10.9,10.5,9.6,10.4,10.7,10.9,10.5,9.6,10.3,10.5,10.7,10.6,9.9,10.3,10.5,10.7,10.6,9.9,10.3,10.6,10.7,10.2,10.4,10.3,10.6,10.7,10.2,10.4,10.1,10.3,10.4,10.3,10.2,10.1,10.3,10.4,10.3,10.2
Sylwia BOGACKA,SHPOLW0310198101,POL,10.6,10.1,10.0,9.8,10.5,10.6,10.1,10.0,9.8,10.5,9.8,10.6,10.6,10.3,10.3,9.8,10.6,10.6,10.3,10.3,10.3,10.4,9.9,10.5,9.8,10.3,10.4,9.9,10.5,9.8,10.0,10.4,10.7,10.0,10.2,10.0,10.4,10.7,10.0,10.2
Paula GRANDE,SHESPW2711199301,ESP,10.3,10.2,10.4,10.8,10.1,10.3,10.2,10.4,10.8,10.1,10.5,10.8,9.9,10.2,10.4,10.5,10.8,9.9,10.2,10.4,9.9,10.0,10.7,10.7,10.8,9.9,10.0,10.7,10.7,10.8,10.8,10.0,10.7,10.4,10.4,10.8,10.0,10.7,10.4,10.4
Stephanie OBERMOSER,SHAUTW1410198801,AUT,10.3,9.7,10.4,10.5,10.7,10.3,9.7,10.4,10.5,10.7,10.6,10.7,10.2,10.7,10.3,10.6,10.7,10.2,10.7,10.3,10.5,10.6,10.0,9.8,10.6,10.5,10.6,10.0,9.8,10.6,10.5,10.4,10.5,10.2,10.1,10.5,10.4,10.5,10.2,10.1
Mandy MULDER,SHNEDW2603199601,NED,10.3,10.6,9.6,10.3,10.9,10.3,10.6,9.6,10.3,10.9,10.6,10.0,10.7,10.3,10.2,10.6,10.0,10.7,10.3,10.2,10.0,10.1,10.8,10.1,9.9,10.0,10.1,10.8,10.1,9.9,9.6,10.2,10.2,10.1,10.6,9.6,10.2,10.2,10.1,10.6
Zeynep YILDIZ,SHTURW0604198901,TUR,9.4,9.5,9.4,10.3,10.3,9.4,9.5,9.4,10.3,10.3,10.6,10.4,10.6,9.7,10.4,10.6,10.4,10.6,9.7,10.4,10.8,10.0,9.8,9.7,10.1,10.8,10.0,9.8,9.7,10.1,8.5,10.5,10.4,9.6,10.7,8.5,10.5,10.4,9.6,10.7
Yanjinlkham OLZVOIBAATAR,SHMGLW2210199001,MGL,9.4,10.8,10.2,10.9,10.7,9.4,10.8,10.2,10.9,10.7,10.6,10.2,9.6,10.6,10.4,10.6,10.2,9.6,10.6,10.4,10.5,10.3,10.3,10.6,10.4,10.5,10.3,10.3,10.6,10.4,10.4,10.5,10.6,10.3,10.3,10.4,10.5,10.6,10.3,10.3
Natsuki YUASA,SHJPNW1801199301,JPN,10.1,10.6,10.0,10.8,10.2,10.1,10.6,10.0,10.8,10.2,10.3,10.3,10.6,10.9,10.6,10.3,10.3,10.6,10.9,10.6,10.0,10.4,10.9,10.7,10.5,10.0,10.4,10.9,10.7,10.5,10.9,10.4,10.7,10.8,10.3,10.9,10.4,10.7,10.8,10.3
Ayonika PAUL,SHINDW2309199201,IND,10.2,10.4,10.7,10.3,10.0,10.2,10.4,10.7,10.3,10.0,10.6,10.3,10.7,10.3,9.5,10.6,10.3,10.7,10.3,9.5,10.9,10.6,10.0,10.6,10.6,10.9,10.6,10.0,10.6,10.6,10.8,10.2,10.2,10.2,10.3,10.8,10.2,10.2,10.2,10.3
Diliana MENDEZ,SHVENW2710198201,VEN,9.8,10.6,10.6,10.5,9.7,9.8,10.6,10.6,10.5,9.7,9.2,10.5,10.2,10.3,10.0,9.2,10.5,10.2,10.3,10.0,10.2,10.4,10.3,10.4,9.9,10.2,10.4,10.3,10.4,9.9,9.8,10.5,10.6,10.6,10.6,9.8,10.5,10.6,10.6,10.6
Astrid STEFFENSEN,SHDENW0806199401,DEN,10.6,10.8,9.8,10.1,10.6,10.6,10.8,9.8,10.1,10.6,10.3,10.3,10.3,9.8,10.5,10.3,10.3,10.3,9.8,10.5,10.1,10.0,10.6,10.2,10.2,10.1,10.0,10.6,10.2,10.2,9.6,9.9,10.7,10.1,10.2,9.6,9.9,10.7,10.1,10.2
Sabrina SENA,SHITAW1403198501,ITA,10.2,10.5,10.5,10.2,10.6,10.2,10.5,10.5,10.2,10.6,10.5,10.5,10.4,10.5,10.8,10.5,10.5,10.4,10.5,10.8,10.6,10.3,9.8,10.8,10.6,10.6,10.3,9.8,10.8,10.6,10.3,10.4,10.3,9.9,10.4,10.3,10.4,10.3,9.9,10.4
Andjela MILICKOVIC,SHMNEW2602199801,MNE,9.9,10.2,10.0,10.0,10.1,9.9,10.2,10.0,10.0,10.1,10.8,10.7,9.7,9.7,10.0,10.8,10.7,9.7,9.7,10.0,10.3,10.5,10.3,9.4,10.9,10.3,10.5,10.3,9.4,10.9,9.8,9.5,10.5,10.1,10.8,9.8,9.5,10.5,10.1,10.8
Klavdija PUFIC,SHSLOW2611198001,SLO,10.3,10.5,10.0,8.8,10.2,10.3,10.5,10.0,8.8,10.2,10.1,9.5,9.2,9.7,10.5,10.1,9.5,9.2,9.7,10.5,10.5,9.8,10.1,10.6,10.1,10.5,9.8,10.1,10.6,10.1,10.6,10.0,10.3,9.7,9.9,10.6,10.0,10.3,9.7,9.9
Seiko IWATA,SHJPNW0303198101,JPN,10.0,10.4,10.1,10.4,10.5,10.0,10.4,10.1,10.4,10.5,10.3,10.1,10.5,9.9,10.6,10.3,10.1,10.5,9.9,10.6,10.5,10.7,10.7,10.6,10.2,10.5,10.7,10.7,10.6,10.2,10.8,10.6,10.1,10.9,10.6,10.8,10.6,10.1,10.9,10.6
Irene BEYELER,SHSUIW1108198501,SUI,10.7,10.0,10.4,10.3,10.4,10.7,10.0,10.4,10.3,10.4,10.1,9.8,10.3,10.4,10.0,10.1,9.8,10.3,10.4,10.0,10.1,10.5,10.2,10.0,9.5,10.1,10.5,10.2,10.0,9.5,10.5,10.8,10.3,10.6,10.4,10.5,10.8,10.3,10.6,10.4
Sara ALDOSARI,SHBRNW1704199201,BRN,10.6,10.5,10.1,10.2,9.9,10.6,10.5,10.1,10.2,9.9,10.3,10.6,10.4,10.5,10.4,10.3,10.6,10.4,10.5,10.4,10.5,10.5,9.6,9.3,9.8,10.5,10.5,9.6,9.3,9.8,10.7,10.6,10.8,9.8,9.9,10.7,10.6,10.8,9.8,9.9
Ivana MAKSIMOVIC,SHSCGW0205199001,SRB,10.5,9.7,9.9,10.6,10.5,10.5,9.7,9.9,10.6,10.5,10.3,10.1,10.8,10.6,9.8,10.3,10.1,10.8,10.6,9.8,10.7,10.4,10.5,10.2,10.5,10.7,10.4,10.5,10.2,10.5,10.6,10.3,10.1,10.5,10.9,10.6,10.3,10.1,10.5,10.9
Sofia PADILLA,SHECUW1905198901,ECU,10.5,9.5,10.3,9.3,10.0,10.5,9.5,10.3,9.3,10.0,10.7,10.5,9.8,9.8,9.4,10.7,10.5,9.8,9.8,9.4,9.3,10.5,10.2,10.5,8.8,9.3,10.5,10.2,10.5,8.8,10.1,9.9,9.7,9.1,10.7,10.1,9.9,9.7,9.1,10.7
Hanna PITKANEN,SHFINW2409198401,FIN,10.0,10.2,10.3,10.5,10.4,10.0,10.2,10.3,10.5,10.4,10.6,10.6,10.1,9.6,10.5,10.6,10.6,10.1,9.6,10.5,10.4,10.3,10.6,10.3,10.4,10.4,10.3,10.6,10.3,10.4,10.2,10.7,10.5,10.6,10.0,10.2,10.7,10.5,10.6,10.0
Nourah MOHAMED,SHUAEW0707198801,UAE,10.5,10.6,9.9,10.0,10.3,10.5,10.6,9.9,10.0,10.3,10.1,10.8,10.2,10.1,10.5,10.1,10.8,10.2,10.1,10.5,10.5,9.5,10.3,10.3,9.7,10.5,9.5,10.3,10.3,9.7,9.9,10.1,10.1,10.7,9.5,9.9,10.1,10.1,10.7,9.5
Dianelys PEREZ,SHCUBW2806198801,CUB,10.4,10.2,10.5,10.4,10.6,10.4,10.2,10.5,10.4,10.6,10.3,10.6,9.6,10.5,10.8,10.3,10.6,9.6,10.5,10.8,10.8,10.4,10.8,10.5,10.4,10.8,10.4,10.8,10.5,10.4,9.8,10.9,10.5,10.9,10.8,9.8,10.9,10.5,10.9,10.8
Syarifah Aesyah Kamilah SAYED AHMAD,SHMASW0501199501,MAS,10.4,10.1,10.1,10.1,10.6,10.4,10.1,10.1,10.1,10.6,10.5,10.5,10.0,10.0,10.5,10.5,10.5,10.0,10.0,10.5,9.7,9.7,9.3,9.6,9.4,9.7,9.7,9.3,9.6,9.4,10.3,10.3,10.3,9.7,9.4,10.3,10.3,10.3,9.7,9.4
Katarina LANGSTROM,SHFINW0310199301,FIN,8.4,10.5,9.8,9.5,10.6,8.4,10.5,9.8,9.5,10.6,10.0,10.5,10.6,10.6,10.5,10.0,10.5,10.6,10.6,10.5,10.0,10.3,9.1,9.4,10.2,10.0,10.3,9.1,9.4,10.2,10.7,9.7,10.4,10.1,10.3,10.7,9.7,10.4,10.1,10.3
Stephanie VERCRUSSE,SHBELW0802198901,BEL,10.5,10.6,10.5,10.6,10.3,10.5,10.6,10.5,10.6,10.3,10.5,10.1,10.3,10.3,10.0,10.5,10.1,10.3,10.3,10.0,10.3,9.9,9.5,10.3,10.3,10.3,9.9,9.5,10.3,10.3,10.9,10.0,9.7,10.9,9.6,10.9,10.0,9.7,10.9,9.6
Katarina BISERCIC,SHSRBW0909199201,SRB,10.3,10.6,10.4,10.8,9.9,10.3,10.6,10.4,10.8,9.9,10.6,10.3,10.3,10.2,10.5,10.6,10.3,10.3,10.2,10.5,10.5,10.7,9.9,10.9,10.8,10.5,10.7,9.9,10.9,10.8,10.4,10.2,9.9,9.6,10.7,10.4,10.2,9.9,9.6,10.7
Michaela ARVIDSSON,SHSWEW0504199401,SWE,10.6,9.8,10.3,10.3,9.8,10.6,9.8,10.3,10.3,9.8,10.8,10.1,10.5,10.6,10.7,10.8,10.1,10.5,10.6,10.7,10.8,10.4,10.5,10.9,10.5,10.8,10.4,10.5,10.9,10.5,9.8,10.3,10.3,10.8,10.3,9.8,10.3,10.3,10.8,10.3
Jennifer MCINTOSH,SHGBRW1706199101,GBR,10.4,10.0,10.4,9.7,9.8,10.4,10.0,10.4,9.7,9.8,9.7,10.6,10.7,10.6,9.8,9.7,10.6,10.7,10.6,9.8,10.8,10.0,10.2,10.5,10.6,10.8,10.0,10.2,10.5,10.6,10.5,10.3,10.6,10.5,9.6,10.5,10.3,10.6,10.5,9.6
Zaneta IWASZUK,SHPOLW1103199301,POL,10.4,10.2,10.3,10.2,10.2,10.4,10.2,10.3,10.2,10.2,10.1,9.8,10.2,9.8,10.2,10.1,9.8,10.2,9.8,10.2,10.0,9.4,10.0,10.1,8.9,10.0,9.4,10.0,10.1,8.9,10.7,10.5,10.5,10.8,9.8,10.7,10.5,10.5,10.8,9.8
Amina AL TARSHI,SHOMAW1001198901,OMA,10.1,8.9,9.2,9.9,9.6,10.1,8.9,9.2,9.9,9.6,9.6,9.3,9.6,10.2,10.4,9.6,9.3,9.6,10.2,10.4,8.9,10.6,9.1,8.3,10.4,8.9,10.6,9.1,8.3,10.4,9.8,9.1,9.5,10.4,10.2,9.8,9.1,9.5,10.4,10.2
Laura Georgeta ILIE,SHROUW3004199301,ROU,10.0,9.9,10.8,10.0,10.2,10.0,9.9,10.8,10.0,10.2,10.1,10.9,10.9,10.3,10.2,10.1,10.9,10.9,10.3,10.2,10.8,10.2,10.3,10.2,10.6,10.8,10.2,10.3,10.2,10.6,10.6,9.6,10.5,10.7,10.5,10.6,9.6,10.5,10.7,10.5
Najmeh KHEDMATI,SHIRIW0906199601,IRI,10.5,10.6,10.8,10.3,9.6,10.5,10.6,10.8,10.3,9.6,10.4,10.2,10.5,10.7,10.3,10.4,10.2,10.5,10.7,10.3,10.0,10.2,9.9,10.7,10.7,10.0,10.2,9.9,10.7,10.7,10.9,10.5,10.1,10.1,10.9,10.9,10.5,10.1,10.1,10.9
Shuet Hwei YANG,SHSINW3001199701,SIN,10.4,10.4,10.1,10.5,9.9,10.4,10.4,10.1,10.5,9.9,10.6,10.2,10.5,9.9,10.6,10.6,10.2,10.5,9.9,10.6,10.5,9.9,10.6,10.8,10.3,10.5,9.9,10.6,10.8,10.3,10.5,10.3,10.6,10.6,10.4,10.5,10.3,10.6,10.6,10.4
Matara AL-ASEIRI,SHQATW0403198401,QAT,9.7,9.3,9.5,10.2,8.3,9.7,9.3,9.5,10.2,8.3,10.6,10.1,10.2,10.3,10.2,10.6,10.1,10.2,10.3,10.2,10.8,9.9,9.3,9.5,10.1,10.8,9.9,9.3,9.5,10.1,10.4,9.6,9.7,10.1,10.5,10.4,9.6,9.7,10.1,10.5
Valentina GUSTIN,SHCROW2011199601,CRO,10.7,10.2,10.4,10.7,10.6,10.7,10.2,10.4,10.7,10.6,10.5,10.5,10.9,10.0,10.4,10.5,10.5,10.9,10.0,10.4,10.6,10.8,9.9,10.0,9.8,10.6,10.8,9.9,10.0,9.8,10.3,10.6,10.2,10.3,9.8,10.3,10.6,10.2,10.3,9.8
Olivia HOFMANN,SHAUTW0808199201,AUT,10.4,10.3,10.6,10.3,10.5,10.4,10.3,10.6,10.3,10.5,10.8,10.4,10.5,10.5,10.3,10.8,10.4,10.5,10.5,10.3,10.4,10.5,10.7,10.4,10.8,10.4,10.5,10.7,10.4,10.8,10.3,10.6,10.6,10.3,10.6,10.3,10.6,10.6,10.3,10.6
Yong Kyeong KIM,SHKORW1604199401,KOR,10.4,10.8,9.7,9.8,9.9,10.4,10.8,9.7,9.8,9.9,10.7,10.8,10.7,10.1,10.6,10.7,10.8,10.7,10.1,10.6,10.3,9.8,10.7,10.5,10.5,10.3,9.8,10.7,10.5,10.5,10.6,10.6,10.0,10.5,10.2,10.6,10.6,10.0,10.5,10.2
Pea H M SMEETS,SHNEDW0305199401,NED,10.5,9.5,9.8,10.0,10.3,10.5,9.5,9.8,10.0,10.3,10.4,10.8,10.2,10.0,10.6,10.4,10.8,10.2,10.0,10.6,10.2,10.4,10.4,10.1,10.7,10.2,10.4,10.4,10.1,10.7,10.3,10.8,10.1,10.4,10.5,10.3,10.8,10.1,10.4,10.5
Maryam ARZOUQI,SHKUWW0603198701,KUW,10.7,10.2,10.9,10.7,10.5,10.7,10.2,10.9,10.7,10.5,9.8,10.3,10.2,10.1,10.6,9.8,10.3,10.2,10.1,10.6,10.3,10.7,10.0,10.6,10.5,10.3,10.7,10.0,10.6,10.5,10.3,10.3,10.5,10.2,10.4,10.3,10.3,10.5,10.2,10.4
Mahbubeh AKHLAGHI,SHQATW2905199001,QAT,10.8,10.0,10.2,10.1,9.5,10.8,10.0,10.2,10.1,9.5,10.0,9.8,9.8,8.9,9.2,10.0,9.8,9.8,8.9,9.2,9.6,10.2,9.9,9.3,9.9,9.6,10.2,9.9,9.3,9.9,10.0,10.1,10.2,9.7,10.5,10.0,10.1,10.2,9.7,10.5
Seonaid MCINTOSH,SHGBRW1503199601,GBR,9.6,10.4,9.9,9.1,9.7,9.6,10.4,9.9,9.1,9.7,10.3,10.5,10.6,10.3,9.9,10.3,10.5,10.6,10.3,9.9,10.5,10.5,10.0,10.5,10.4,10.5,10.5,10.0,10.5,10.4,9.7,10.9,9.9,10.5,10.2,9.7,10.9,9.9,10.5,10.2
Mirjana RADOVIC,SHMNEW0706199301,MNE,10.6,8.8,10.5,10.9,10.4,10.6,8.8,10.5,10.9,10.4,8.8,10.3,9.7,10.1,10.0,8.8,10.3,9.7,10.1,10.0,10.4,9.9,9.2,10.4,9.9,10.4,9.9,9.2,10.4,9.9,10.1,10.1,10.4,9.9,10.3,10.1,10.1,10.4,9.9,10.3
Malin WESTERHEIM,SHNORW1011199301,NOR,10.2,10.0,10.4,10.4,10.7,10.2,10.0,10.4,10.4,10.7,10.6,10.6,10.8,10.6,10.1,10.6,10.6,10.8,10.6,10.1,10.8,9.9,10.4,10.9,10.4,10.8,9.9,10.4,10.9,10.4,10.6,10.7,10.7,10.8,10.6,10.6,10.7,10.7,10.8,10.6
Eglys Yahima DE LA CRUZ,SHCUBW1204198001,CUB,10.5,10.7,10.8,10.5,10.6,10.5,10.7,10.8,10.5,10.6,10.6,10.6,10.5,10.6,10.5,10.6,10.6,10.5,10.6,10.5,10.2,10.9,9.7,9.1,10.0,10.2,10.9,9.7,9.1,10.0,10.4,10.5,10.5,10.5,9.9,10.4,10.5,10.5,10.5,9.9
Shamsa AL MARZOUQI,SHUAEW1207197801,UAE,10.4,9.5,9.2,10.0,9.9,10.4,9.5,9.2,10.0,9.9,10.2,8.4,8.7,10.2,10.5,10.2,8.4,8.7,10.2,10.5,10.7,9.2,9.5,9.2,9.4,10.7,9.2,9.5,9.2,9.4,10.5,8.5,10.5,9.3,9.5,10.5,8.5,10.5,9.3,9.5
Andrea ARSOVIC,SHSCGW0502198701,SRB,10.4,9.7,10.1,10.6,10.3,10.4,9.7,10.1,10.6,10.3,10.4,10.7,10.1,10.8,10.7,10.4,10.7,10.1,10.8,10.7,10.5,10.0,10.5,10.2,10.7,10.5,10.0,10.5,10.2,10.7,9.7,10.4,10.2,10.4,10.5,9.7,10.4,10.2,10.4,10.5
Siham AL HASANI,SHOMAW2608198901,OMA,10.0,10.4,9.8,10.0,10.5,10.0,10.4,9.8,10.0,10.5,10.4,10.8,10.8,10.7,9.8,10.4,10.8,10.8,10.7,9.8,10.5,10.3,10.6,9.7,10.3,10.5,10.3,10.6,9.7,10.3,10.2,9.7,10.2,10.6,10.2,10.2,9.7,10.2,10.6,10.2
Kata ZWICKL-VERES,SHHUNW2611199101,HUN,9.9,10.7,10.6,10.3,10.5,9.9,10.7,10.6,10.3,10.5,10.2,10.7,10.4,10.4,10.2,10.2,10.7,10.4,10.4,10.2,10.7,10.6,10.5,10.3,10.4,10.7,10.6,10.5,10.3,10.4,10.5,10.3,10.3,10.7,10.8,10.5,10.3,10.3,10.7,10.8
Ana IVANOVSKA,SHMKDW2303199601,MKD,10.5,10.4,10.0,9.7,9.2,10.5,10.4,10.0,9.7,9.2,10.2,9.8,9.4,10.4,9.5,10.2,9.8,9.4,10.4,9.5,9.9,9.8,9.0,10.3,10.2,9.9,9.8,9.0,10.3,10.2,10.5,10.6,10.7,9.6,10.8,10.5,10.6,10.7,9.6,10.8
Dongqi CHEN,SHCHNW1812198801,CHN,10.6,10.5,10.4,10.5,10.4,10.6,10.5,10.4,10.5,10.4,10.4,10.8,10.7,10.6,10.8,10.4,10.8,10.7,10.6,10.8,10.7,10.6,10.7,10.8,10.8,10.7,10.6,10.7,10.8,10.8,10.5,10.5,10.7,10.3,10.7,10.5,10.5,10.7,10.3,10.7
Selina GSCHWANDTNER,SHGERW1805199401,GER,10.6,10.1,10.6,10.6,10.3,10.6,10.1,10.6,10.6,10.3,10.9,9.0,9.9,10.2,10.9,10.9,9.0,9.9,10.2,10.9,10.6,10.2,10.6,9.9,10.5,10.6,10.2,10.6,9.9,10.5,10.5,10.4,10.2,10.7,10.1,10.5,10.4,10.2,10.7,10.1
Souad YAHIAOUI,SHALGW0508197701,ALG,10.4,9.8,10.7,9.8,9.9,10.4,9.8,10.7,9.8,9.9,10.4,9.9,8.9,9.3,10.4,10.4,9.9,8.9,9.3,10.4,8.4,9.7,10.2,9.6,10.2,8.4,9.7,10.2,9.6,10.2,10.5,10.4,9.6,10.4,10.4,10.5,10.4,9.6,10.4,10.4
Roxana TUDOSE,SHROUW3103199201,ROU,9.6,10.1,10.2,10.2,10.6,9.6,10.1,10.2,10.2,10.6,9.7,10.1,10.2,10.6,10.3,9.7,10.1,10.2,10.6,10.3,10.7,9.5,10.4,10.9,10.5,10.7,9.5,10.4,10.9,10.5,10.4,10.1,10.5,10.6,10.7,10.4,10.1,10.5,10.6,10.7
Anna ZHUKOVA,SHRUSW1707199101,RUS,10.3,10.2,10.6,9.9,10.6,10.3,10.2,10.6,9.9,10.6,10.0,9.9,10.3,10.3,10.7,10.0,9.9,10.3,10.3,10.7,10.1,10.6,10.4,10.6,10.9,10.1,10.6,10.4,10.6,10.9,10.4,9.9,10.5,10.6,10.7,10.4,9.9,10.5,10.6,10.7
Maria HAGGLUND,SHSWEW1603198901,SWE,10.2,9.9,10.6,10.6,9.6,10.2,9.9,10.6,10.6,9.6,10.4,10.7,10.2,10.1,10.4,10.4,10.7,10.2,10.1,10.4,9.5,10.0,10.1,10.1,10.1,9.5,10.0,10.1,10.1,10.1,10.2,10.8,10.6,10.6,10.3,10.2,10.8,10.6,10.6,10.3
Jasmin MISCHLER,SHSUIW1605199201,SUI,10.0,9.9,9.9,10.8,9.9,10.0,9.9,9.9,10.8,9.9,10.0,10.0,10.3,9.9,10.1,10.0,10.0,10.3,9.9,10.1,10.2,10.3,9.3,10.3,10.2,10.2,10.3,9.3,10.3,10.2,10.3,10.2,9.7,9.9,9.1,10.3,10.2,9.7,9.9,9.1
Rikke MAENG,SHDENW3011199001,DEN,10.4,10.2,10.4,10.5,10.6,10.4,10.2,10.4,10.5,10.6,10.1,10.5,10.4,9.7,10.7,10.1,10.5,10.4,9.7,10.7,10.1,10.4,9.8,10.8,10.3,10.1,10.4,9.8,10.8,10.3,10.5,10.7,10.3,10.5,10.0,10.5,10.7,10.3,10.5,10.0
