Eunseo LEE,SHKORW1912199301,KOR,10.5,10.2,10.5,10.6,10.8,10.5,10.2,10.5,10.6,10.8,10.2,10.7,10.8,10.8,9.8,10.2,10.7,10.8,10.8,9.8,10.7,9.9,10.2,10.5,10.7,10.7,9.9,10.2,10.5,10.7,10.5,9.9,10.7,10.2,10.5,10.5,9.9,10.7,10.2,10.5
Ema RODRIGUEZ,SHMEXW2201199701,MEX,10.5,10.0,10.4,9.6,10.0,10.5,10.0,10.4,9.6,10.0,10.1,10.6,10.1,10.2,10.8,10.1,10.6,10.1,10.2,10.8,10.2,9.4,10.8,10.1,10.2,10.2,9.4,10.8,10.1,10.2,10.6,9.9,10.3,10.6,9.8,10.6,9.9,10.3,10.6,9.8
Yarimar MERCADO MARTINEZ,SHPURW1203199501,PUR,10.4,9.9,10.5,10.5,10.8,10.4,9.9,10.5,10.5,10.8,10.5,9.7,9.2,9.5,10.2,10.5,9.7,9.2,9.5,10.2,10.2,10.5,10.4,10.6,10.4,10.2,10.5,10.4,10.6,10.4,10.5,10.4,10.8,10.7,9.9,10.5,10.4,10.8,10.7,9.9
Stephanie VERCRUSSE,SHBELW0802198901,BEL,10.5,10.5,10.3,10.5,9.7,10.5,10.5,10.3,10.5,9.7,10.6,9.5,10.3,10.6,10.0,10.6,9.5,10.3,10.6,10.0,9.8,9.8,10.3,10.6,10.7,9.8,9.8,10.3,10.6,10.7,10.0,10.5,10.6,10.7,10.2,10.0,10.5,10.6,10.7,10.2
Isabella STRAUB,SHGERW1408199101,GER,10.4,10.6,10.2,10.7,10.9,10.4,10.6,10.2,10.7,10.9,9.7,10.3,10.4,10.3,10.1,9.7,10.3,10.4,10.3,10.1,9.7,10.8,9.7,10.6,10.2,9.7,10.8,9.7,10.6,10.2,10.3,10.0,10.9,10.6,10.4,10.3,10.0,10.9,10.6,10.4
Zaneta IWASZUK,SHPOLW1103199301,POL,10.5,10.4,10.6,10.7,10.8,10.5,10.4,10.6,10.7,10.8,10.3,10.6,10.1,10.5,10.3,10.3,10.6,10.1,10.5,10.3,10.8,10.7,10.3,9.5,10.7,10.8,10.7,10.3,9.5,10.7,10.5,10.1,9.5,10.3,10.0,10.5,10.1,9.5,10.3,10.0
Sara Gabriela VIZCARRA GALLEGOS,SHPERW2307199301,PER,9.7,9.4,10.7,10.6,9.9,9.7,9.4,10.7,10.6,9.9,10.2,10.0,10.3,10.2,9.8,10.2,10.0,10.3,10.2,9.8,10.3,10.5,10.5,10.8,10.6,10.3,10.5,10.5,10.8,10.6,9.9,9.6,10.5,10.3,10.1,9.9,9.6,10.5,10.3,10.1
Judith GOMEZ,SHFRAW2008199801,FRA,10.2,10.0,10.5,9.9,10.3,10.2,10.0,10.5,9.9,10.3,10.4,10.4,10.0,10.4,10.7,10.4,10.4,10.0,10.4,10.7,10.3,10.4,10.9,10.1,10.2,10.3,10.4,10.9,10.1,10.2,10.7,10.6,10.2,10.6,10.3,10.7,10.6,10.2,10.6,10.3
Stine NIELSEN,SHDENW0902199101,DEN,10.2,10.7,10.8,10.6,10.6,10.2,10.7,10.8,10.6,10.6,9.9,9.6,10.4,10.9,10.2,9.9,9.6,10.4,10.9,10.2,10.6,9.8,10.7,10.7,10.8,10.6,9.8,10.7,10.7,10.8,9.7,10.1,10.3,10.6,10.6,9.7,10.1,10.3,10.6,10.6
Yanjinlkham OLZVOIBAATAR,SHMGLW2210199001,MGL,10.3,9.7,9.9,9.9,10.0,10.3,9.7,9.9,9.9,10.0,10.2,10.7,10.4,10.6,10.2,10.2,10.7,10.4,10.6,10.2,10.3,10.5,10.7,10.8,10.2,10.3,10.5,10.7,10.8,10.2,10.4,10.6,10.5,10.0,10.8,10.4,10.6,10.5,10.0,10.8
Amina AL TARSHI,SHOMAW1001198901,OMA,9.3,10.0,10.0,9.5,9.9,9.3,10.0,10.0,9.5,9.9,8.6,10.5,10.4,10.3,10.6,8.6,10.5,10.4,10.3,10.6,9.9,9.7,9.7,9.4,10.0,9.9,9.7,9.7,9.4,10.0,9.0,10.8,10.3,10.9,9.3,9.0,10.8,10.3,10.9,9.3
Dairene MARQUEZ VIVAS,SHVENW1207199401,VEN,10.9,10.3,10.5,10.6,10.0,10.9,10.3,10.5,10.6,10.0,10.6,9.9,10.7,9.1,10.0,10.6,9.9,10.7,9.1,10.0,9.9,10.7,10.3,10.0,10.4,9.9,10.7,10.3,10.0,10.4,10.1,8.8,10.6,9.3,9.7,10.1,8.8,10.6,9.3,9.7
Elena KUZNETSOVA,SHUZBW0108198201,UZB,10.4,9.8,10.3,9.6,10.8,10.4,9.8,10.3,9.6,10.8,10.3,10.0,10.3,9.4,10.4,10.3,10.0,10.3,9.4,10.4,10.6,10.5,10.2,10.3,10.4,10.6,10.5,10.2,10.3,10.4,10.3,9.8,9.5,10.0,10.3,10.3,9.8,9.5,10.0,10.3
Laura Georgeta ILIE,SHROUW3004199301,ROU,10.5,10.6,10.3,10.6,9.9,10.5,10.6,10.3,10.6,9.9,10.4,10.8,10.1,9.4,10.5,10.4,10.8,10.1,9.4,10.5,9.8,10.8,10.1,10.8,10.1,9.8,10.8,10.1,10.8,10.1,9.7,10.1,10.2,10.6,10.6,9.7,10.1,10.2,10.6,10.6
Gabriela LOBOS,SHCHIW1209199201,CHI,9.6,10.1,10.8,9.9,9.8,9.6,10.1,10.8,9.9,9.8,9.7,9.6,10.5,10.4,10.9,9.7,9.6,10.5,10.4,10.9,9.7,10.6,10.5,9.5,10.6,9.7,10.6,10.5,9.5,10.6,10.3,9.7,9.8,10.6,10.0,10.3,9.7,9.8,10.6,10.0
Lumturi PEPA,SHALBW2702196901,ALB,10.1,8.8,10.3,9.7,8.9,10.1,8.8,10.3,9.7,8.9,10.5,9.2,10.3,10.4,10.0,10.5,9.2,10.3,10.4,10.0,10.5,10.2,9.0,9.1,9.3,10.5,10.2,9.0,9.1,9.3,9.8,9.5,10.3,9.5,10.1,9.8,9.5,10.3,9.5,10.1
Snjezana PEJCIC,SHCROW1307198201,CRO,10.5,10.7,10.9,10.3,10.4,10.5,10.7,10.9,10.3,10.4,10.4,10.6,10.6,10.6,9.9,10.4,10.6,10.6,10.6,9.9,10.6,10.3,10.3,10.5,10.6,10.6,10.3,10.3,10.5,10.6,10.5,10.2,10.5,10.2,10.2,10.5,10.2,10.5,10.2,10.2
Jenna Kendall Louise MACKENZIE,SHNZLW2610199201,NZL,10.7,10.5,10.8,9.5,10.5,10.7,10.5,10.8,9.5,10.5,10.1,9.8,10.1,10.2,9.4,10.1,9.8,10.1,10.2,9.4,9.8,10.5,10.1,10.5,10.9,9.8,10.5,10.1,10.5,10.9,10.0,10.5,10.7,10.0,10.5,10.0,10.5,10.7,10.0,10.5
Daniela DEMJEN PESKOVA,SHSVKW2304198401,SVK,10.4,10.4,9.9,10.1,9.7,10.4,10.4,9.9,10.1,9.7,10.7,10.6,9.9,10.4,10.1,10.7,10.6,9.9,10.4,10.1,10.8,9.9,10.6,10.2,10.9,10.8,9.9,10.6,10.2,10.9,10.6,10.2,10.0,10.7,9.4,10.6,10.2,10.0,10.7,9.4
Sylwia BOGACKA,SHPOLW0310198101,POL,10.1,10.4,10.4,10.3,10.3,10.1,10.4,10.4,10.3,10.3,10.3,10.3,10.8,10.1,10.6,10.3,10.3,10.8,10.1,10.6,10.2,10.4,10.0,10.0,10.1,10.2,10.4,10.0,10.0,10.1,10.3,10.6,10.6,10.8,10.7,10.3,10.6,10.6,10.8,10.7
Gaenam KIM,SHKORW2212199701,KOR,10.4,10.4,9.2,9.6,10.4,10.4,10.4,9.2,9.6,10.4,10.2,10.4,9.9,10.1,10.1,10.2,10.4,9.9,10.1,10.1,10.1,10.5,9.3,10.9,10.1,10.1,10.5,9.3,10.9,10.1,10.5,9.9,10.1,9.4,9.7,10.5,9.9,10.1,9.4,9.7
Astrid STEFFENSEN,SHDENW0806199401,DEN,10.2,10.7,10.3,10.6,10.7,10.2,10.7,10.3,10.6,10.7,10.3,10.8,10.8,10.0,9.8,10.3,10.8,10.8,10.0,9.8,10.5,10.4,10.4,10.8,10.4,10.5,10.4,10.4,10.8,10.4,10.0,10.2,10.5,10.4,10.6,10.0,10.2,10.5,10.4,10.6
Karina VERA,SHCHIW1204197501,CHI,9.6,10.7,9.1,10.4,10.3,9.6,10.7,9.1,10.4,10.3,9.4,9.8,10.3,10.5,10.2,9.4,9.8,10.3,10.5,10.2,9.4,10.1,10.3,10.7,9.7,9.4,10.1,10.3,10.7,9.7,10.5,9.8,10.5,9.8,10.1,10.5,9.8,10.5,9.8,10.1
Sina Oleane BUSK,SHNORW1012199401,NOR,10.3,10.2,10.6,10.5,9.9,10.3,10.2,10.6,10.5,9.9,10.3,10.2,10.6,10.0,10.0,10.3,10.2,10.6,10.0,10.0,10.5,10.0,10.5,10.4,10.7,10.5,10.0,10.5,10.4,10.7,10.2,10.5,10.5,10.2,10.4,10.2,10.5,10.5,10.2,10.4
Zeynep YILDIZ,SHTURW0604198901,TUR,10.0,9.7,10.5,10.0,9.6,10.0,9.7,10.5,10.0,9.6,10.8,10.0,9.8,10.3,9.5,10.8,10.0,9.8,10.3,9.5,10.2,10.3,9.8,9.9,9.6,10.2,10.3,9.8,9.9,9.6,10.6,9.6,10.3,10.5,10.1,10.6,9.6,10.3,10.5,10.1
Maria De Lourdes GUERRA ALVARADO,SHGUAW1105199001,GUA,9.9,10.4,10.3,10.3,10.0,9.9,10.4,10.3,10.3,10.0,9.9,10.5,10.2,10.1,10.6,9.9,10.5,10.2,10.1,10.6,9.6,10.6,9.7,10.6,9.9,9.6,10.6,9.7,10.6,9.9,10.4,10.6,9.9,9.2,10.4,10.4,10.6,9.9,9.2,10.4
Pao Ying KUO,SHTPEW0406199401,TPE,10.2,10.7,10.1,10.9,9.6,10.2,10.7,10.1,10.9,9.6,10.2,10.5,10.5,9.8,10.4,10.2,10.5,10.5,9.8,10.4,10.5,10.7,10.6,10.5,10.6,10.5,10.7,10.6,10.5,10.6,10.9,10.7,10.5,10.4,9.8,10.9,10.7,10.5,10.4,9.8
Sakumi CHIBA,SHJPNW3001199701,JPN,10.5,10.4,9.9,10.2,10.5,10.5,10.4,9.9,10.2,10.5,10.2,9.5,10.8,10.4,9.7,10.2,9.5,10.8,10.4,9.7,9.5,10.0,10.3,10.8,10.7,9.5,10.0,10.3,10.8,10.7,10.8,9.9,10.4,10.0,10.2,10.8,9.9,10.4,10.0,10.2
Dongqi CHEN,SHCHNW1812198801,CHN,10.4,10.5,10.8,10.5,10.4,10.4,10.5,10.8,10.5,10.4,9.2,10.6,10.2,10.7,10.3,9.2,10.6,10.2,10.7,10.3,10.4,10.1,10.1,10.1,10.7,10.4,10.1,10.1,10.1,10.7,10.1,10.8,10.4,10.6,10.3,10.1,10.8,10.4,10.6,10.3
Anjali BHAGWAT,SHINDW1205196901,IND,10.7,10.6,10.4,10.7,9.3,10.7,10.6,10.4,10.7,9.3,10.5,10.5,10.4,10.4,9.3,10.5,10.5,10.4,10.4,9.3,10.0,10.2,10.1,10.5,10.8,10.0,10.2,10.1,10.5,10.8,10.4,10.1,9.4,10.6,10.4,10.4,10.1,9.4,10.6,10.4
Caroline RHODES,SHNZLW2803198502,NZL,8.2,9.4,8.6,10.5,10.4,8.2,9.4,8.6,10.5,10.4,9.9,9.2,9.9,10.4,10.3,9.9,9.2,9.9,10.4,10.3,9.8,9.1,8.9,9.6,9.4,9.8,9.1,8.9,9.6,9.4,10.2,10.2,8.9,9.9,9.4,10.2,10.2,8.9,9.9,9.4
Amy BOCK LAGUER,SHPURW3107199301,PUR,10.6,9.8,10.2,10.6,9.7,10.6,9.8,10.2,10.6,9.7,9.4,10.5,10.6,10.3,9.7,9.4,10.5,10.6,10.3,9.7,10.2,10.1,9.7,9.0,10.5,10.2,10.1,9.7,9.0,10.5,10.6,10.5,10.3,10.4,10.0,10.6,10.5,10.3,10.4,10.0
Maren PREDIGER,SHGERW3004199101,GER,10.3,10.4,10.5,10.0,10.3,10.3,10.4,10.5,10.0,10.3,10.4,10.7,10.7,10.0,10.5,10.4,10.7,10.7,10.0,10.5,10.9,10.0,10.2,10.1,10.5,10.9,10.0,10.2,10.1,10.5,10.1,10.4,10.9,10.7,10.1,10.1,10.4,10.9,10.7,10.1
Beggxula OLIVA,SHVENW0110198401,VEN,9.4,10.2,9.8,9.5,9.1,9.4,10.2,9.8,9.5,9.1,10.0,9.0,9.4,8.6,8.6,10.0,9.0,9.4,8.6,8.6,10.6,9.7,9.5,9.4,9.4,10.6,9.7,9.5,9.4,9.4,10.2,9.7,10.1,10.2,10.7,10.2,9.7,10.1,10.2,10.7
Binbin ZHANG,SHCHNW0302198902,CHN,10.4,9.8,10.0,9.9,10.2,10.4,9.8,10.0,9.9,10.2,10.5,10.7,10.6,10.3,10.1,10.5,10.7,10.6,10.3,10.1,10.5,10.6,10.6,10.5,10.4,10.5,10.6,10.6,10.5,10.4,9.9,10.4,10.8,9.8,10.2,9.9,10.4,10.8,9.8,10.2
Annika SIHVONEN,SHFINW1204199301,FIN,10.2,10.1,9.4,9.3,10.3,10.2,10.1,9.4,9.3,10.3,10.7,10.3,9.3,9.8,9.7,10.7,10.3,9.3,9.8,9.7,9.9,9.9,10.3,9.8,10.5,9.9,9.9,10.3,9.8,10.5,10.8,10.6,10.5,10.4,10.1,10.8,10.6,10.5,10.4,10.1
Esther BARRUGUES ALVINA,SHESPW1605198001,AND,9.7,9.8,10.0,10.4,10.6,9.7,9.8,10.0,10.4,10.6,10.6,9.2,10.6,9.5,10.1,10.6,9.2,10.6,9.5,10.1,10.7,9.6,9.6,10.2,10.7,10.7,9.6,9.6,10.2,10.7,9.7,9.5,10.3,10.7,10.5,9.7,9.5,10.3,10.7,10.5
Salma Maricruz RAMOS,SHMEXW1402199501,MEX,10.4,9.4,9.8,10.3,10.5,10.4,9.4,9.8,10.3,10.5,10.0,10.4,10.3,9.8,10.7,10.0,10.4,10.3,9.8,10.7,10.4,10.5,10.3,10.7,10.2,10.4,10.5,10.3,10.7,10.2,10.4,10.9,10.7,10.0,10.5,10.4,10.9,10.7,10.0,10.5
Goretti Alejandra ZUMAYA FLORES,SHMEXW3105199701,MEX,10.0,9.9,9.5,10.2,10.6,10.0,9.9,9.5,10.2,10.6,10.7,10.6,10.0,10.6,10.5,10.7,10.6,10.0,10.6,10.5,9.6,10.3,10.3,10.3,10.3,9.6,10.3,10.3,10.3,10.3,10.4,10.5,10.6,10.4,10.7,10.4,10.5,10.6,10.4,10.7
Nuria VEGA,SHESPW1806198601,ESP,10.4,10.0,10.5,10.6,10.7,10.4,10.0,10.5,10.6,10.7,10.6,10.4,10.7,10.5,10.2,10.6,10.4,10.7,10.5,10.2,10.5,10.7,10.8,10.3,10.5,10.5,10.7,10.8,10.3,10.5,10.6,10.8,10.5,10.8,8.8,10.6,10.8,10.5,10.8,8.8
Ivana MAKSIMOVIC,SHSCGW0205199001,SRB,10.6,9.8,10.3,10.6,10.3,10.6,9.8,10.3,10.6,10.3,10.7,10.9,10.6,10.7,10.0,10.7,10.9,10.6,10.7,10.0,10.5,10.2,10.6,10.8,10.7,10.5,10.2,10.6,10.8,10.7,10.7,10.8,10.7,10.6,10.4,10.7,10.8,10.7,10.6,10.4
Siling YI,SHCHNW0605198901,CHN,10.2,10.7,10.3,10.5,10.3,10.2,10.7,10.3,10.5,10.3,10.2,10.4,10.1,10.3,10.5,10.2,10.4,10.1,10.3,10.5,10.0,9.7,10.0,10.5,10.2,10.0,9.7,10.0,10.5,10.2,10.3,10.4,10.5,10.4,10.4,10.3,10.4,10.5,10.4,10.4
Bronwyn Clara SHIELDS,SHNZLW3101196701,NZL,10.1,9.6,9.5,9.5,10.1,10.1,9.6,9.5,9.5,10.1,10.2,9.6,9.1,9.3,10.3,10.2,9.6,9.1,9.3,10.3,10.4,10.5,9.6,9.2,10.4,10.4,10.5,9.6,9.2,10.4,10.2,10.2,10.8,10.1,9.5,10.2,10.2,10.8,10.1,9.5
Amy SOWASH,SHUSAW1410198401,USA,10.6,10.6,10.6,10.8,10.6,10.6,10.6,10.6,10.8,10.6,10.3,10.1,9.6,9.9,10.0,10.3,10.1,9.6,9.9,10.0,10.1,10.3,10.3,10.3,10.5,10.1,10.3,10.3,10.3,10.5,10.3,10.4,10.3,10.6,10.2,10.3,10.4,10.3,10.6,10.2
Sharon BOWES,SHCANW1709196601,CAN,10.1,10.6,10.4,10.0,10.5,10.1,10.6,10.4,10.0,10.5,10.4,10.1,9.7,9.9,9.4,10.4,10.1,9.7,9.9,9.4,10.1,10.4,10.4,10.4,9.0,10.1,10.4,10.4,10.4,9.0,10.4,10.1,10.1,9.8,9.9,10.4,10.1,10.1,9.8,9.9
Diliana MENDEZ,SHVENW2710198201,VEN,9.8,10.3,10.6,9.6,10.5,9.8,10.3,10.6,9.6,10.5,10.4,10.4,10.8,10.5,10.6,10.4,10.4,10.8,10.5,10.6,10.6,10.9,10.4,10.5,10.4,10.6,10.9,10.4,10.5,10.4,10.1,10.3,10.3,9.6,9.8,10.1,10.3,10.3,9.6,9.8
Szu-Wei CHEN,SHTPEW2408198601,TPE,10.2,10.7,10.6,10.5,10.5,10.2,10.7,10.6,10.5,10.5,9.9,10.3,10.6,9.6,10.3,9.9,10.3,10.6,9.6,10.3,10.8,10.2,10.5,10.0,9.8,10.8,10.2,10.5,10.0,9.8,10.8,10.4,10.3,10.6,10.2,10.8,10.4,10.3,10.6,10.2
Annik MARGUET,SHSUIW3006198101,SUI,10.2,10.8,10.1,10.5,10.2,10.2,10.8,10.1,10.5,10.2,10.6,10.0,9.9,10.5,9.9,10.6,10.0,9.9,10.5,9.9,10.0,10.7,10.9,9.7,9.6,10.0,10.7,10.9,9.7,9.6,9.9,10.3,10.4,10.3,9.7,9.9,10.3,10.4,10.3,9.7
Johanna PINEDA,SHESAW2111198701,ESA,10.6,10.0,10.0,10.1,10.2,10.6,10.0,10.0,10.1,10.2,10.7,10.6,9.7,10.2,10.5,10.7,10.6,9.7,10.2,10.5,9.9,10.5,9.8,9.7,9.6,9.9,10.5,9.8,9.7,9.6,10.1,10.3,10.6,9.7,10.5,10.1,10.3,10.6,9.7,10.5
Andrea ARSOVIC,SHSCGW0502198701,SRB,10.6,9.9,10.7,10.4,10.4,10.6,9.9,10.7,10.4,10.4,10.5,10.4,10.6,10.8,10.5,10.5,10.4,10.6,10.8,10.5,10.7,10.7,10.3,10.8,10.1,10.7,10.7,10.3,10.8,10.1,10.6,10.7,9.9,10.6,10.6,10.6,10.7,9.9,10.6,10.6
Yu Chun LIU,SHTPEW2907199201,TPE,10.7,10.5,10.3,10.4,10.6,10.7,10.5,10.3,10.4,10.6,10.1,9.6,9.6,10.5,10.4,10.1,9.6,9.6,10.5,10.4,10.4,10.2,10.7,10.2,10.5,10.4,10.2,10.7,10.2,10.5,10.4,10.6,10.6,9.7,9.2,10.4,10.6,10.6,9.7,9.2
Olivia HOFMANN,SHAUTW0808199201,AUT,10.2,10.6,10.2,10.3,10.2,10.2,10.6,10.2,10.3,10.2,10.4,10.5,10.6,10.4,10.2,10.4,10.5,10.6,10.4,10.2,10.5,10.2,10.5,10.5,10.6,10.5,10.2,10.5,10.5,10.6,10.3,10.5,10.7,10.3,10.1,10.3,10.5,10.7,10.3,10.1
Anna SUSHKO,SHRUSW2407198701,RUS,10.3,10.4,10.3,10.4,10.6,10.3,10.4,10.3,10.4,10.6,10.2,10.4,10.0,10.5,10.1,10.2,10.4,10.0,10.5,10.1,10.4,10.2,10.6,10.6,10.6,10.4,10.2,10.6,10.6,10.6,10.2,10.6,10.1,9.6,10.6,10.2,10.6,10.1,9.6,10.6
Narantuya CHULUUNBADRAKH,SHMGLW0209198501,MGL,10.5,10.7,10.3,10.6,9.9,10.5,10.7,10.3,10.6,9.9,10.3,10.3,10.1,10.5,10.4,10.3,10.3,10.1,10.5,10.4,10.5,10.9,10.3,10.4,9.9,10.5,10.9,10.3,10.4,9.9,10.4,10.5,10.4,10.2,10.5,10.4,10.5,10.4,10.2,10.5
Sarah BEARD,SHUSAW2105199101,USA,10.4,10.5,10.0,10.7,10.3,10.4,10.5,10.0,10.7,10.3,10.4,10.2,10.6,10.6,10.8,10.4,10.2,10.6,10.6,10.8,10.2,10.6,10.6,10.7,10.5,10.2,10.6,10.6,10.7,10.5,10.2,9.6,9.5,10.5,10.2,10.2,9.6,9.5,10.5,10.2
Kata ZWICKL-VERES,SHHUNW2611199101,HUN,9.9,10.2,10.4,10.0,9.6,9.9,10.2,10.4,10.0,9.6,10.7,10.7,10.5,10.0,10.7,10.7,10.7,10.5,10.0,10.7,10.7,9.7,10.0,10.7,10.8,10.7,9.7,10.0,10.7,10.8,10.8,10.6,9.9,10.3,10.5,10.8,10.6,9.9,10.3,10.5
